aX,aY,aZ,gX,gY,gZ
0.074,0.976,0.269,4.830,-0.910,-14.700
0.080,1.035,0.265,3.500,2.240,-12.040
0.096,1.079,0.296,3.360,3.640,-8.750
0.091,1.089,0.281,2.870,4.830,-5.670
0.085,1.082,0.312,1.820,5.950,-3.080
0.086,1.044,0.342,0.980,5.460,-1.540
0.222,1.933,0.590,36.400,-28.980,144.900
0.272,2.184,0.613,64.890,-42.490,211.400
0.262,2.438,0.674,120.190,-56.350,267.330
0.213,2.452,0.820,156.870,-74.550,319.060
0.094,2.454,0.960,185.990,-103.110,368.550
0.005,2.651,1.028,200.760,-120.260,423.990
-0.091,2.856,1.044,169.120,-134.680,498.400
-0.268,2.857,1.011,145.740,-142.730,551.180
-0.406,2.937,0.979,113.120,-155.540,609.840
-0.637,2.899,1.112,90.020,-171.640,665.210
-0.919,2.620,1.231,69.230,-197.820,719.530
-1.113,2.207,1.387,69.790,-234.780,747.600
-1.261,1.794,1.420,68.530,-276.640,760.620
-1.374,1.295,1.034,73.710,-307.370,758.100
-1.347,0.862,0.788,73.290,-322.140,742.420
-1.225,0.577,0.402,65.170,-320.810,723.100
-1.093,0.202,0.005,63.280,-310.240,692.860
-1.023,-0.265,-0.400,72.590,-284.270,648.690
-0.693,-0.690,-0.421,81.690,-278.810,599.690
-0.520,-1.434,-0.426,69.510,-269.010,514.290
-0.345,-2.590,-0.637,44.170,-238.210,425.180
-0.272,-3.115,-1.025,26.110,-167.720,322.770
-0.187,-2.748,-1.198,3.150,-112.630,213.990
0.022,-1.611,-1.186,10.290,-73.570,172.830
0.103,-1.146,-1.037,17.990,-51.590,133.350
0.260,-1.020,-0.985,8.820,-37.730,97.930
0.243,-1.350,-1.018,18.130,-21.840,37.380
0.202,-1.770,-0.987,7.490,-2.170,-21.840
0.145,-1.822,-1.070,-12.250,34.720,-81.340
0.168,-1.698,-1.115,-34.300,64.680,-136.290
0.276,-1.267,-1.205,-40.810,96.880,-186.410
0.346,-1.059,-1.222,-49.420,139.020,-217.490
0.387,-1.030,-1.271,-64.050,175.560,-248.290
0.387,-1.173,-1.187,-95.270,209.650,-297.640
0.367,-1.359,-1.062,-125.650,242.970,-335.020
0.312,-1.520,-0.888,-153.510,285.600,-375.480
0.061,-1.816,-0.746,-173.110,317.730,-431.410
-0.179,-1.860,-0.661,-165.900,350.350,-511.490
-0.484,-1.566,-0.473,-156.590,386.820,-569.520
-0.904,-1.097,-0.283,-147.000,411.040,-619.290
-1.132,-0.294,-0.201,-128.940,439.250,-657.370
-1.332,0.268,0.110,-133.280,462.000,-672.280
-1.533,0.622,1.009,-176.260,447.160,-687.540
-1.484,1.390,0.835,-189.210,458.010,-656.250
-1.402,1.576,1.607,-220.990,420.840,-627.130
-1.200,1.701,2.069,-248.080,362.950,-594.230
-0.901,1.799,2.264,-257.180,303.100,-553.420
-0.659,1.993,2.318,-221.830,236.950,-492.310
-0.457,1.995,2.229,-173.810,170.030,-437.640
-0.187,2.294,1.913,-94.990,95.480,-367.220
0.129,2.415,1.716,-17.990,42.140,-297.220
0.260,2.408,1.488,46.550,-4.270,-215.810
0.260,2.193,1.049,113.960,-34.930,-168.910
0.292,1.983,0.595,158.130,-46.200,-135.520
0.298,1.843,0.316,187.250,-41.580,-107.380
0.285,1.691,0.295,193.830,-31.220,-85.890
0.336,1.641,0.292,174.720,-16.520,-57.330
0.323,1.493,0.336,143.500,0.490,-39.200
0.278,1.285,0.396,105.700,15.610,-30.170
0.211,1.095,0.546,69.160,26.530,-28.560
0.162,0.952,0.621,39.200,29.120,-30.450
0.118,0.812,0.698,18.620,24.850,-37.450
0.098,0.712,0.695,5.530,19.950,-47.040
0.101,0.711,0.679,3.850,13.300,-53.130
0.090,0.731,0.657,4.060,7.280,-58.030
0.086,0.780,0.595,7.420,-0.770,-61.600
0.112,0.879,0.517,13.860,-4.200,-61.320
0.138,1.026,0.429,24.430,-3.920,-52.990
0.164,1.180,0.432,27.090,-4.550,-44.310
0.183,1.232,0.417,27.510,-5.250,-34.510
0.183,1.252,0.381,26.950,-4.480,-24.850
0.169,1.208,0.351,27.580,-2.450,-16.240
0.152,1.122,0.356,26.390,0.420,-12.460
0.147,1.117,0.375,22.680,4.340,-7.910
0.153,1.101,0.454,16.590,5.740,-4.480
0.127,1.076,0.550,6.440,3.640,-3.220
0.102,0.991,0.538,-2.800,1.540,-4.900
0.099,0.955,0.534,-3.220,-1.330,-7.840
0.088,0.938,0.544,-3.780,-4.410,-9.030
0.102,0.949,0.547,-3.080,-7.840,-9.030
0.106,0.957,0.530,-3.080,-12.880,-9.030
0.099,0.941,0.463,-2.940,-15.610,-9.520
0.102,0.940,0.367,1.330,-15.680,-8.680
0.114,0.975,0.304,5.390,-11.900,-6.230
0.128,0.993,0.319,5.530,-9.660,-3.570
0.133,1.003,0.329,6.510,-7.490,-1.120
0.115,0.978,0.363,5.320,-7.420,-2.100
0.093,0.917,0.332,3.360,-6.230,-4.690
0.105,0.936,0.287,2.800,-1.610,-5.670
0.110,0.956,0.345,-0.980,1.400,-5.810
0.120,0.982,0.384,-2.940,1.330,-4.760
0.120,0.983,0.421,-4.480,-0.280,-4.620
0.100,0.958,0.431,-6.860,-2.870,-5.460
0.113,0.941,0.363,-4.830,-3.080,-5.740
0.118,0.943,0.343,-2.170,-2.100,-5.740
0.118,0.939,0.356,0.490,-1.890,-5.950
0.123,0.956,0.381,1.890,-3.010,-6.160
0.122,0.967,0.253,2.520,-4.480,-6.580
0.103,0.976,0.371,1.260,-5.040,-7.140
0.115,0.982,0.346,1.260,-3.920,-7.070
0.118,1.004,0.333,2.100,-3.080,-5.250
0.118,1.011,0.345,4.340,-2.100,-3.220
0.118,1.000,0.386,4.970,-3.570,-1.540
0.117,0.996,0.401,6.230,-5.180,-0.140
0.106,0.973,0.380,4.830,-5.600,-0.630
0.093,0.953,0.321,2.310,-2.870,-1.260
0.103,0.972,0.328,-0.070,0.210,-0.490
0.102,0.964,0.365,-1.820,1.540,0.350
0.104,0.960,0.403,-0.910,0.280,0.910
0.102,0.966,0.414,-0.980,-1.750,1.190
0.097,0.940,0.392,-1.750,-2.730,0.000
0.081,0.903,0.370,-1.610,-2.450,-2.170
0.086,0.904,0.354,0.770,-1.820,-2.520
0.100,0.923,0.384,2.590,-2.870,-2.380
0.109,0.940,0.370,3.220,-3.780,-1.540
0.117,0.941,0.361,4.480,-4.480,-1.330
0.104,0.923,0.349,3.640,-4.970,-2.520
0.103,0.925,0.329,4.060,-3.850,-3.360
0.104,0.941,0.335,3.150,-3.500,-3.710
