aX,aY,aZ,gX,gY,gZ
-0.198,1.088,-0.074,16.870,-11.060,-109.410
-0.216,1.107,-0.077,15.120,-10.570,-104.020
-0.237,1.115,-0.080,13.790,-9.800,-98.210
-0.273,1.110,-0.077,12.390,-9.870,-92.330
-0.288,1.103,-0.069,11.200,-9.870,-84.350
-0.290,1.114,-0.067,10.640,-9.800,-78.750
-0.312,1.124,-0.080,9.730,-9.100,-73.080
-0.327,1.135,-0.093,7.420,-8.400,-65.520
-0.337,1.148,-0.102,3.290,-7.700,-59.990
-0.342,1.145,-0.099,0.140,-6.650,-54.670
-0.346,1.129,-0.094,-1.750,-5.810,-49.840
-0.347,1.099,-0.088,-3.010,-4.970,-44.030
-0.349,1.083,-0.081,-3.430,-4.340,-40.320
-0.346,1.072,-0.073,-3.360,-3.780,-36.470
-0.342,1.065,-0.067,-3.500,-3.430,-31.430
-0.346,1.061,-0.063,-3.780,-3.080,-27.650
-0.344,1.056,-0.056,-4.130,-2.870,-23.100
-0.340,1.049,-0.052,-4.130,-2.450,-19.740
-0.336,1.052,-0.046,-4.480,-2.380,-16.520
-0.324,1.052,-0.041,-4.830,-2.170,-13.300
-0.321,1.047,-0.041,-5.320,-1.960,-9.310
-0.318,1.036,-0.041,-5.740,-1.750,-6.860
-0.303,1.027,-0.035,-5.740,-1.540,-4.690
-0.288,1.019,-0.030,-5.530,-1.120,-2.170
-0.281,1.016,-0.029,-5.250,-0.910,-0.770
-0.266,1.012,-0.024,-4.970,-0.420,0.560
-0.258,1.008,-0.024,-5.180,-0.070,2.170
-0.250,1.004,-0.021,-5.390,0.350,2.730
-0.242,0.998,-0.021,-5.320,0.910,3.290
-0.230,0.993,-0.015,-5.180,1.190,3.640
-0.225,0.988,-0.012,-4.970,1.680,3.850
-0.220,0.984,-0.012,-4.690,1.820,3.920
-0.217,0.980,-0.008,-4.270,2.240,3.710
-0.206,0.981,-0.008,-3.990,2.310,3.220
-0.199,0.983,-0.012,-3.430,2.590,2.940
-0.197,0.986,-0.008,-3.360,2.730,3.010
-0.355,1.133,-0.030,-11.970,3.500,48.440
-0.364,1.151,-0.029,-12.810,4.340,57.120
-0.381,1.176,-0.029,-13.860,4.830,66.640
-0.389,1.197,-0.023,-14.980,5.180,80.430
-0.395,1.210,-0.017,-16.100,5.390,91.630
-0.394,1.230,-0.008,-16.730,5.250,103.390
-0.386,1.240,0.000,-16.870,4.970,115.080
-0.392,1.230,-0.002,-17.010,4.760,126.490
-0.397,1.218,0.003,-17.640,3.780,140.770
-0.375,1.214,0.013,-18.340,2.800,151.340
-0.348,1.201,0.014,-18.900,1.750,162.120
-0.323,1.207,0.024,-19.880,0.770,172.830
-0.308,1.204,0.017,-20.790,-0.280,186.200
-0.291,1.169,0.010,-22.050,-0.980,195.300
-0.276,1.128,0.003,-22.960,-1.680,202.020
-0.253,1.073,-0.005,-22.820,-1.680,207.060
-0.213,1.010,-0.008,-22.330,-2.030,210.980
-0.164,0.972,-0.002,-21.210,-2.310,211.820
-0.108,0.923,0.010,-19.250,-2.520,210.910
-0.062,0.872,0.020,-16.030,-2.310,208.320
-0.026,0.816,0.033,-11.130,-2.100,201.670
0.030,0.798,0.047,-7.700,-2.450,194.880
0.123,0.779,0.052,-4.480,-1.260,186.900
0.185,0.768,0.058,-2.870,-0.560,178.570
0.258,0.767,0.064,-1.820,0.420,166.670
0.317,0.752,0.066,-1.050,1.470,157.360
0.362,0.744,0.076,-0.420,2.380,147.840
0.400,0.744,0.079,0.280,3.430,138.600
0.430,0.736,0.068,0.210,3.850,130.200
0.447,0.729,0.060,-0.280,4.130,121.660
0.484,0.725,0.062,-1.050,4.340,110.250
0.540,0.721,0.061,-2.170,4.690,102.340
0.591,0.725,0.064,-3.010,5.390,94.850
0.745,0.721,0.065,-4.270,6.230,87.220
0.635,0.710,0.069,-5.250,6.300,79.310
0.642,0.695,0.069,-6.020,6.020,71.610
0.660,0.683,0.078,-6.300,5.460,61.110
0.673,0.667,0.087,-5.810,4.830,52.640
0.688,0.657,0.090,-5.110,4.410,44.170
0.711,0.659,0.096,-4.270,3.430,35.280
0.717,0.664,0.096,-3.780,2.870,27.230
0.721,0.669,0.095,-3.430,2.310,17.080
0.714,0.661,0.096,-2.660,1.470,9.450
0.714,0.652,0.103,-1.540,0.980,1.820
0.713,0.654,0.104,-0.490,0.280,-5.810
0.714,0.656,0.102,0.490,-0.350,-13.370
0.710,0.668,0.104,1.190,-0.770,-23.170
0.701,0.683,0.101,1.750,-1.050,-30.310
0.690,0.694,0.101,2.240,-1.400,-37.730
0.680,0.706,0.098,2.310,-1.680,-44.660
0.665,0.714,0.096,2.240,-2.030,-53.550
0.658,0.737,0.100,2.240,-2.380,-59.290
0.648,0.752,0.100,2.870,-2.450,-64.960
0.632,0.752,0.097,3.080,-3.010,-70.280
0.601,0.755,0.092,3.710,-3.290,-75.320
0.585,0.764,0.091,4.550,-3.500,-80.220
0.566,0.773,0.088,4.970,-3.850,-86.590
0.546,0.782,0.087,5.880,-4.130,-91.630
0.529,0.786,0.084,6.860,-4.480,-96.320
0.505,0.791,0.080,8.330,-4.760,-101.150
0.493,0.805,0.081,9.590,-4.970,-105.420
0.477,0.820,0.077,10.920,-5.250,-110.950
0.462,0.839,0.078,11.690,-5.460,-114.450
0.443,0.866,0.077,12.110,-6.020,-117.320
0.408,0.882,0.068,12.530,-6.370,-119.840
0.376,0.884,0.066,13.160,-6.860,-122.780
0.351,0.887,0.065,14.210,-7.700,-124.810
0.330,0.894,0.061,15.120,-8.260,-126.840
0.286,0.895,0.055,16.240,-9.030,-129.010
0.261,0.903,0.052,17.220,-9.100,-131.040
0.238,0.912,0.043,18.410,-9.730,-133.980
0.222,0.935,0.044,19.040,-9.660,-135.730
0.201,0.953,0.034,18.830,-9.520,-136.850
0.160,0.964,0.020,18.060,-8.820,-137.550
0.131,0.973,0.013,17.430,-8.400,-138.180
0.106,0.982,0.007,16.870,-7.910,-138.670
0.072,0.987,-0.001,16.240,-7.420,-138.740
0.041,0.986,-0.003,16.170,-7.070,-138.320
0.013,0.996,0.001,16.170,-7.070,-137.480
-0.009,1.006,0.001,16.590,-7.140,-135.310
-0.038,1.016,0.000,17.010,-7.560,-133.140
-0.065,1.024,-0.000,17.290,-8.190,-130.550
-0.093,1.036,-0.002,17.920,-9.170,-127.330
-0.115,1.040,-0.013,18.200,-9.800,-122.500
-0.138,1.048,-0.025,18.060,-9.940,-118.370
-0.154,1.066,-0.031,17.360,-10.080,-113.750
-0.169,1.080,-0.038,16.380,-9.800,-107.380
-0.189,1.072,-0.044,15.120,-9.030,-102.620
-0.213,1.061,-0.043,14.350,-8.470,-98.420
-0.226,1.064,-0.041,13.860,-8.120,-94.500
-0.238,1.055,-0.045,13.160,-7.700,-89.460
-0.253,1.044,-0.044,12.390,-7.840,-86.380
-0.266,1.038,-0.049,11.480,-8.050,-83.300
-0.270,1.061,-0.043,10.850,-8.190,-78.400
-0.285,1.086,-0.040,10.570,-8.330,-74.060
-0.308,1.080,-0.047,10.430,-8.540,-69.440
-0.319,1.077,-0.055,9.590,-8.750,-64.400
-0.319,1.079,-0.058,8.750,-8.750,-58.170
-0.319,1.072,-0.061,7.910,-8.680,-53.830
-0.311,1.073,-0.055,7.420,-8.540,-49.630
-0.308,1.071,-0.058,6.930,-8.260,-44.310
-0.313,1.067,-0.058,6.440,-7.840,-40.460
-0.315,1.068,-0.061,5.740,-7.000,-36.610
-0.309,1.078,-0.059,4.620,-6.510,-31.430
-0.306,1.081,-0.059,3.290,-5.880,-27.510
-0.302,1.078,-0.057,2.240,-5.320,-23.870
-0.305,1.069,-0.057,1.050,-4.270,-20.790
-0.301,1.055,-0.056,0.070,-3.500,-18.130
-0.297,1.037,-0.051,-0.770,-3.010,-15.260
-0.290,1.036,-0.048,-1.050,-2.380,-13.090
-0.285,1.042,-0.042,-1.400,-1.680,-10.990
-0.285,1.040,-0.044,-2.030,-1.120,-8.260
-0.289,1.026,-0.040,-2.520,-1.050,-6.650
-0.276,1.018,-0.032,-2.730,-0.630,-5.460
-0.272,1.009,-0.026,-3.010,-0.630,-4.200
-0.270,1.002,-0.026,-2.800,-0.560,-3.430
-0.271,0.999,-0.023,-2.730,-0.910,-2.870
-0.265,1.002,-0.017,-2.590,-1.050,-1.750
-0.261,1.003,-0.010,-2.310,-1.400,-1.120
